VideoID,Short Video Length,Medium Video Length,Long Video Length
702,0.000109099,0.002890604,0.076587381
703,0.000108557,0.002878287,0.076315313
704,0.000108018,0.002866039,0.076044595
705,0.000107483,0.00285386,0.07577522
706,0.000106951,0.00284175,0.075507179
707,0.000106422,0.002829709,0.075240464
708,0.000105897,0.002817736,0.074975066
709,0.000105375,0.00280583,0.074710976
710,0.000104857,0.002793991,0.074448187
711,0.000104341,0.002782218,0.074186691
712,0.000103829,0.002770512,0.073926478
713,0.000103321,0.002758871,0.073667541
714,0.000102815,0.002747295,0.073409873
715,0.000102313,0.002735784,0.073153464
716,0.000101813,0.002724338,0.072898307
717,0.000101317,0.002712955,0.072644395
718,0.000100824,0.002701635,0.072391719
719,0.000100334,0.002690378,0.072140272
720,9.98E-05,0.002679184,0.071890046
721,9.94E-05,0.002668051,0.071641033
722,9.89E-05,0.002656981,0.071393226
723,9.84E-05,0.002645971,0.071146617
724,9.79E-05,0.002635022,0.0709012
725,9.75E-05,0.002624134,0.070656966
726,9.70E-05,0.002613305,0.070413908
727,9.65E-05,0.002602536,0.070172019
728,9.61E-05,0.002591826,0.069931292
729,9.56E-05,0.002581175,0.069691719
730,9.51E-05,0.002570582,0.069453294
731,9.47E-05,0.002560047,0.06921601
732,9.42E-05,0.002549569,0.068979858
733,9.38E-05,0.002539148,0.068744833
734,9.33E-05,0.002528784,0.068510928
735,9.29E-05,0.002518477,0.068278135
736,9.25E-05,0.002508225,0.068046449
737,9.20E-05,0.002498029,0.067815861
738,9.16E-05,0.002487889,0.067586366
739,9.11E-05,0.002477802,0.067357957
740,9.07E-05,0.002467771,0.067130627
741,9.03E-05,0.002457793,0.066904369
742,8.99E-05,0.00244787,0.066679178
743,8.94E-05,0.002437999,0.066455046
744,8.90E-05,0.002428182,0.066231968
745,8.86E-05,0.002418417,0.066009937
746,8.82E-05,0.002408704,0.065788946
747,8.78E-05,0.002399044,0.06556899
748,8.74E-05,0.002389435,0.065350062
749,8.70E-05,0.002379877,0.065132156
750,8.66E-05,0.00237037,0.064915266
751,8.62E-05,0.002360914,0.064699386
752,8.58E-05,0.002351508,0.064484509
753,8.54E-05,0.002342152,0.06427063
754,8.50E-05,0.002332845,0.064057743
755,8.46E-05,0.002323588,0.063845842
756,8.42E-05,0.00231438,0.063634921
757,8.38E-05,0.00230522,0.063424974
758,8.34E-05,0.002296108,0.063215996
759,8.30E-05,0.002287045,0.063007981
760,8.26E-05,0.002278029,0.062800922
761,8.23E-05,0.00226906,0.062594815
762,8.19E-05,0.002260139,0.062389653
763,8.15E-05,0.002251264,0.062185432
764,8.11E-05,0.002242435,0.061982145
765,8.08E-05,0.002233653,0.061779788
766,8.04E-05,0.002224916,0.061578354
767,8.00E-05,0.002216225,0.061377839
768,7.97E-05,0.002207579,0.061178236
769,7.93E-05,0.002198978,0.060979541
770,7.89E-05,0.002190422,0.060781748
771,7.86E-05,0.00218191,0.060584852
772,7.82E-05,0.002173442,0.060388849
773,7.79E-05,0.002165018,0.060193731
774,7.75E-05,0.002156637,0.059999495
775,7.72E-05,0.0021483,0.059806136
776,7.68E-05,0.002140005,0.059613648
777,7.65E-05,0.002131753,0.059422026
778,7.61E-05,0.002123544,0.059231265
779,7.58E-05,0.002115376,0.05904136
780,7.55E-05,0.002107251,0.058852307
781,7.51E-05,0.002099167,0.0586641
782,7.48E-05,0.002091124,0.058476735
783,7.44E-05,0.002083122,0.058290207
784,7.41E-05,0.002075161,0.05810451
785,7.38E-05,0.002067241,0.057919641
786,7.35E-05,0.00205936,0.057735594
787,7.31E-05,0.00205152,0.057552364
788,7.28E-05,0.00204372,0.057369948
789,7.25E-05,0.002035959,0.05718834
790,7.22E-05,0.002028237,0.057007536
791,7.18E-05,0.002020554,0.056827531
792,7.15E-05,0.00201291,0.056648321
793,7.12E-05,0.002005305,0.056469902
794,7.09E-05,0.001997738,0.056292268
795,7.06E-05,0.001990209,0.056115415
796,7.03E-05,0.001982717,0.055939339
797,7.00E-05,0.001975263,0.055764036
798,6.97E-05,0.001967847,0.0555895
799,6.94E-05,0.001960468,0.055415729
800,6.91E-05,0.001953125,0.055242717
801,6.88E-05,0.001945819,0.055070461
802,6.85E-05,0.00193855,0.054898955
803,6.82E-05,0.001931316,0.054728197
804,6.79E-05,0.001924119,0.05455818
805,6.76E-05,0.001916957,0.054388903
806,6.73E-05,0.001909831,0.05422036
807,6.70E-05,0.00190274,0.054052547
808,6.67E-05,0.001895684,0.05388546
809,6.64E-05,0.001888663,0.053719096
810,6.61E-05,0.001881676,0.05355345
811,6.58E-05,0.001874724,0.053388518
812,6.55E-05,0.001867807,0.053224296
813,6.53E-05,0.001860923,0.053060781
814,6.50E-05,0.001854073,0.052897968
815,6.47E-05,0.001847256,0.052735853
816,6.44E-05,0.001840473,0.052574434
817,6.42E-05,0.001833723,0.052413705
818,6.39E-05,0.001827006,0.052253663
819,6.36E-05,0.001820322,0.052094305
820,6.33E-05,0.001813671,0.051935626
821,6.31E-05,0.001807051,0.051777623
822,6.28E-05,0.001800464,0.051620292
823,6.25E-05,0.001793909,0.05146363
824,6.23E-05,0.001787386,0.051307632
825,6.20E-05,0.001780894,0.051152296
826,6.17E-05,0.001774434,0.050997617
827,6.15E-05,0.001768005,0.050843592
828,6.12E-05,0.001761607,0.050690218
829,6.10E-05,0.00175524,0.050537491
830,6.07E-05,0.001748903,0.050385407
831,6.05E-05,0.001742597,0.050233963
832,6.02E-05,0.001736321,0.050083156
833,5.99E-05,0.001730075,0.049932981
834,5.97E-05,0.001723859,0.049783437
835,5.94E-05,0.001717673,0.049634518
836,5.92E-05,0.001711517,0.049486223
837,5.89E-05,0.00170539,0.049338547
838,5.87E-05,0.001699292,0.049191487
839,5.85E-05,0.001693223,0.049045041
840,5.82E-05,0.001687183,0.048899203
841,5.80E-05,0.001681171,0.048753973
842,5.77E-05,0.001675189,0.048609345
843,5.75E-05,0.001669234,0.048465318
844,5.73E-05,0.001663308,0.048321887
845,5.70E-05,0.00165741,0.048179049
846,5.68E-05,0.001651539,0.048036803
847,5.65E-05,0.001645697,0.047895143
848,5.63E-05,0.001639881,0.047754068
849,5.61E-05,0.001634094,0.047613573
850,5.59E-05,0.001628333,0.047473657
851,5.56E-05,0.001622599,0.047334315
852,5.54E-05,0.001616893,0.047195546
853,5.52E-05,0.001611213,0.047057345
854,5.49E-05,0.001605559,0.04691971
855,5.47E-05,0.001599932,0.046782639
856,5.45E-05,0.001594332,0.046646127
857,5.43E-05,0.001588757,0.046510172
858,5.40E-05,0.001583209,0.046374771
859,5.38E-05,0.001577686,0.046239922
860,5.36E-05,0.001572189,0.046105621
861,5.34E-05,0.001566717,0.045971865
862,5.32E-05,0.001561271,0.045838652
863,5.30E-05,0.00155585,0.045705978
864,5.27E-05,0.001550454,0.045573842
865,5.25E-05,0.001545083,0.04544224
866,5.23E-05,0.001539736,0.045311169
867,5.21E-05,0.001534415,0.045180627
868,5.19E-05,0.001529117,0.045050611
869,5.17E-05,0.001523845,0.044921118
870,5.15E-05,0.001518596,0.044792146
871,5.13E-05,0.001513371,0.044663691
872,5.11E-05,0.001508171,0.044535752
873,5.09E-05,0.001502994,0.044408325
874,5.07E-05,0.001497841,0.044281408
875,5.05E-05,0.001492711,0.044154998
876,5.03E-05,0.001487605,0.044029093
877,5.01E-05,0.001482522,0.043903689
878,4.99E-05,0.001477462,0.043778786
879,4.97E-05,0.001472426,0.043654379
880,4.95E-05,0.001467412,0.043530466
881,4.93E-05,0.001462421,0.043407046
882,4.91E-05,0.001457452,0.043284114
883,4.89E-05,0.001452506,0.04316167
884,4.87E-05,0.001447582,0.04303971
885,4.85E-05,0.001442681,0.042918232
886,4.83E-05,0.001437801,0.042797233
887,4.81E-05,0.001432944,0.042676712
888,4.79E-05,0.001428108,0.042556665
889,4.77E-05,0.001423294,0.04243709
890,4.75E-05,0.001418502,0.042317985
891,4.74E-05,0.001413731,0.042199348
892,4.72E-05,0.001408982,0.042081176
893,4.70E-05,0.001404254,0.041963466
894,4.68E-05,0.001399547,0.041846217
895,4.66E-05,0.001394861,0.041729426
896,4.64E-05,0.001390196,0.041613091
897,4.63E-05,0.001385551,0.041497209
898,4.61E-05,0.001380928,0.041381779
899,4.59E-05,0.001376325,0.041266798
900,4.57E-05,0.001371742,0.041152263
901,4.55E-05,0.00136718,0.041038173
902,4.54E-05,0.001362638,0.040924526
903,4.52E-05,0.001358116,0.040811318
904,4.50E-05,0.001353614,0.040698549
905,4.48E-05,0.001349131,0.040586215
906,4.47E-05,0.001344669,0.040474315
907,4.45E-05,0.001340226,0.040362846
908,4.43E-05,0.001335803,0.040251807
909,4.42E-05,0.001331399,0.040141195
910,4.40E-05,0.001327015,0.040031007
911,4.38E-05,0.00132265,0.039921243
912,4.37E-05,0.001318304,0.0398119
913,4.35E-05,0.001313977,0.039702976
914,4.33E-05,0.001309669,0.039594468
915,4.32E-05,0.001305379,0.039486375
916,4.30E-05,0.001301109,0.039378695
917,4.28E-05,0.001296857,0.039271425
918,4.27E-05,0.001292623,0.039164564
919,4.25E-05,0.001288408,0.03905811
920,4.23E-05,0.001284211,0.03895206
921,4.22E-05,0.001280033,0.038846413
922,4.20E-05,0.001275872,0.038741167
923,4.19E-05,0.00127173,0.038636319
924,4.17E-05,0.001267605,0.038531869
925,4.15E-05,0.001263499,0.038427813
926,4.14E-05,0.00125941,0.03832415
927,4.12E-05,0.001255338,0.038220878
928,4.11E-05,0.001251285,0.038117996
929,4.09E-05,0.001247248,0.038015501
930,4.08E-05,0.001243229,0.037913391
931,4.06E-05,0.001239227,0.037811665
932,4.05E-05,0.001235243,0.03771032
933,4.03E-05,0.001231275,0.037609355
934,4.02E-05,0.001227324,0.037508769
935,4.00E-05,0.001223391,0.037408558
936,3.99E-05,0.001219474,0.037308722
937,3.97E-05,0.001215574,0.037209259
938,3.96E-05,0.00121169,0.037110167
939,3.94E-05,0.001207823,0.037011443
940,3.93E-05,0.001203972,0.036913087
941,3.91E-05,0.001200138,0.036815096
942,3.90E-05,0.00119632,0.03671747
943,3.88E-05,0.001192518,0.036620205
944,3.87E-05,0.001188732,0.0365233
945,3.85E-05,0.001184962,0.036426754
946,3.84E-05,0.001181209,0.036330566
947,3.83E-05,0.001177471,0.036234732
948,3.81E-05,0.001173748,0.036139252
949,3.80E-05,0.001170042,0.036044123
950,3.78E-05,0.001166351,0.035949345
951,3.77E-05,0.001162675,0.035854916
952,3.76E-05,0.001159015,0.035760833
953,3.74E-05,0.001155371,0.035667096
954,3.73E-05,0.001151741,0.035573702
955,3.72E-05,0.001148127,0.03548065
956,3.70E-05,0.001144528,0.035387939
957,3.69E-05,0.001140944,0.035295566
958,3.67E-05,0.001137374,0.035203531
959,3.66E-05,0.00113382,0.035111831
960,3.65E-05,0.001130281,0.035020466
961,3.63E-05,0.001126756,0.034929433
962,3.62E-05,0.001123246,0.03483873
963,3.61E-05,0.00111975,0.034748358
964,3.60E-05,0.001116269,0.034658313
965,3.58E-05,0.001112802,0.034568594
966,3.57E-05,0.00110935,0.0344792
967,3.56E-05,0.001105912,0.03439013
968,3.54E-05,0.001102488,0.034301381
969,3.53E-05,0.001099078,0.034212953
970,3.52E-05,0.001095683,0.034124843
971,3.51E-05,0.001092301,0.034037051
972,3.49E-05,0.001088933,0.033949575
973,3.48E-05,0.001085579,0.033862413
974,3.47E-05,0.001082239,0.033775564
975,3.46E-05,0.001078912,0.033689026
976,3.44E-05,0.001075599,0.033602799
977,3.43E-05,0.0010723,0.03351688
978,3.42E-05,0.001069014,0.033431269
979,3.41E-05,0.001065742,0.033345964
980,3.39E-05,0.001062482,0.033260962
981,3.38E-05,0.001059237,0.033176264
982,3.37E-05,0.001056004,0.033091868
983,3.36E-05,0.001052784,0.033007772
984,3.35E-05,0.001049578,0.032923974
985,3.33E-05,0.001046385,0.032840475
986,3.32E-05,0.001043204,0.032757271
987,3.31E-05,0.001040036,0.032674362
988,3.30E-05,0.001036882,0.032591747
989,3.29E-05,0.00103374,0.032509424
990,3.28E-05,0.00103061,0.032427391
991,3.26E-05,0.001027493,0.032345649
992,3.25E-05,0.001024389,0.032264194
993,3.24E-05,0.001021297,0.032183026
994,3.23E-05,0.001018218,0.032102144
995,3.22E-05,0.001015151,0.032021546
996,3.21E-05,0.001012097,0.031941231
997,3.20E-05,0.001009054,0.031861198
998,3.18E-05,0.001006024,0.031781446
999,3.17E-05,0.001003006,0.031701972
1000,3.16E-05,0.001,0.031622777
1001,3.15E-05,0.000997006,0.031543858
1002,3.14E-05,0.000994024,0.031465214
1003,3.13E-05,0.000991054,0.031386845
1004,3.12E-05,0.000988095,0.031308749
1005,3.11E-05,0.000985149,0.031230925
1006,3.10E-05,0.000982214,0.031153371
1007,3.09E-05,0.000979291,0.031076087
1008,3.08E-05,0.000976379,0.03099907
1009,3.06E-05,0.000973479,0.030922321
1010,3.05E-05,0.00097059,0.030845837
1011,3.04E-05,0.000967713,0.030769618
1012,3.03E-05,0.000964847,0.030693663
1013,3.02E-05,0.000961992,0.03061797
1014,3.01E-05,0.000959149,0.030542537
1015,3.00E-05,0.000956317,0.030467365
1016,2.99E-05,0.000953496,0.030392451
1017,2.98E-05,0.000950686,0.030317795
1018,2.97E-05,0.000947887,0.030243396
1019,2.96E-05,0.000945099,0.030169252
1020,2.95E-05,0.000942322,0.030095362
1021,2.94E-05,0.000939556,0.030021725
1022,2.93E-05,0.000936801,0.02994834
1023,2.92E-05,0.000934056,0.029875206
1024,2.91E-05,0.000931323,0.029802322
1025,2.90E-05,0.000928599,0.029729687
1026,2.89E-05,0.000925887,0.029657299
1027,2.88E-05,0.000923185,0.029585158
1028,2.87E-05,0.000920493,0.029513262
1029,2.86E-05,0.000917812,0.029441611
1030,2.85E-05,0.000915142,0.029370202
1031,2.84E-05,0.000912481,0.029299036
1032,2.83E-05,0.000909831,0.029228112
1033,2.82E-05,0.000907192,0.029157427
1034,2.81E-05,0.000904562,0.029086981
1035,2.80E-05,0.000901943,0.029016774
1036,2.79E-05,0.000899333,0.028946803
1037,2.78E-05,0.000896734,0.028877069
1038,2.78E-05,0.000894145,0.028807569
1039,2.77E-05,0.000891566,0.028738304
1040,2.76E-05,0.000888996,0.028669271
1041,2.75E-05,0.000886437,0.02860047
1042,2.74E-05,0.000883887,0.028531901
1043,2.73E-05,0.000881347,0.028463561
1044,2.72E-05,0.000878817,0.02839545
1045,2.71E-05,0.000876297,0.028327567
1046,2.70E-05,0.000873786,0.028259911
1047,2.69E-05,0.000871284,0.028192481
1048,2.68E-05,0.000868793,0.028125276
1049,2.67E-05,0.00086631,0.028058295
1050,2.67E-05,0.000863838,0.027991537
1051,2.66E-05,0.000861374,0.027925002
1052,2.65E-05,0.00085892,0.027858687
1053,2.64E-05,0.000856475,0.027792593
1054,2.63E-05,0.00085404,0.027726718
1055,2.62E-05,0.000851614,0.027661062
1056,2.61E-05,0.000849197,0.027595623
1057,2.60E-05,0.000846789,0.027530401
1058,2.60E-05,0.00084439,0.027465394
1059,2.59E-05,0.000842,0.027400602
1060,2.58E-05,0.000839619,0.027336023
1061,2.57E-05,0.000837247,0.027271658
1062,2.56E-05,0.000834885,0.027207504
1063,2.55E-05,0.000832531,0.027143562
1064,2.55E-05,0.000830185,0.02707983
1065,2.54E-05,0.000827849,0.027016307
1066,2.53E-05,0.000825521,0.026952992
1067,2.52E-05,0.000823203,0.026889885
1068,2.51E-05,0.000820892,0.026826985
1069,2.50E-05,0.000818591,0.026764291
1070,2.50E-05,0.000816298,0.026701801
1071,2.49E-05,0.000814013,0.026639516
1072,2.48E-05,0.000811738,0.026577433
1073,2.47E-05,0.00080947,0.026515553
1074,2.46E-05,0.000807211,0.026453875
1075,2.46E-05,0.000804961,0.026392397
1076,2.45E-05,0.000802718,0.026331119
1077,2.44E-05,0.000800484,0.02627004
1078,2.43E-05,0.000798259,0.02620916
1079,2.42E-05,0.000796041,0.026148476
1080,2.42E-05,0.000793832,0.02608799
1081,2.41E-05,0.000791631,0.026027698
1082,2.40E-05,0.000789438,0.025967602
1083,2.39E-05,0.000787254,0.0259077
1084,2.38E-05,0.000785077,0.025847991
1085,2.38E-05,0.000782908,0.025788475
1086,2.37E-05,0.000780747,0.02572915
1087,2.36E-05,0.000778595,0.025670016
1088,2.35E-05,0.00077645,0.025611072
1089,2.35E-05,0.000774313,0.025552318
1090,2.34E-05,0.000772183,0.025493752
1091,2.33E-05,0.000770062,0.025435374
1092,2.32E-05,0.000767948,0.025377183
1093,2.32E-05,0.000765843,0.025319178
1094,2.31E-05,0.000763744,0.025261358
1095,2.30E-05,0.000761654,0.025203723
1096,2.29E-05,0.000759571,0.025146272
1097,2.29E-05,0.000757496,0.025089005
1098,2.28E-05,0.000755428,0.025031919
1099,2.27E-05,0.000753368,0.024975016
1100,2.27E-05,0.000751315,0.024918293
1101,2.26E-05,0.000749269,0.02486175
1102,2.25E-05,0.000747232,0.024805387
1103,2.24E-05,0.000745201,0.024749203
1104,2.24E-05,0.000743178,0.024693197
1105,2.23E-05,0.000741162,0.024637368
1106,2.22E-05,0.000739153,0.024581715
1107,2.22E-05,0.000737152,0.024526239
1108,2.21E-05,0.000735158,0.024470937
1109,2.20E-05,0.000733171,0.02441581
1110,2.19E-05,0.000731191,0.024360856
1111,2.19E-05,0.000729219,0.024306076
1112,2.18E-05,0.000727253,0.024251468
1113,2.17E-05,0.000725295,0.024197031
1114,2.17E-05,0.000723343,0.024142766
1115,2.16E-05,0.000721399,0.024088671
1116,2.15E-05,0.000719461,0.024034745
1117,2.15E-05,0.000717531,0.023980988
1118,2.14E-05,0.000715607,0.023927399
1119,2.13E-05,0.00071369,0.023873978
1120,2.13E-05,0.00071178,0.023820723
1121,2.12E-05,0.000709877,0.023767635
1122,2.11E-05,0.000707981,0.023714712
1123,2.11E-05,0.000706091,0.023661954
1124,2.10E-05,0.000704208,0.02360936
1125,2.09E-05,0.000702332,0.02355693
1126,2.09E-05,0.000700462,0.023504663
1127,2.08E-05,0.000698599,0.023452558
1128,2.07E-05,0.000696743,0.023400614
1129,2.07E-05,0.000694893,0.023348831
1130,2.06E-05,0.00069305,0.023297209
1131,2.06E-05,0.000691213,0.023245746
1132,2.05E-05,0.000689383,0.023194442
1133,2.04E-05,0.000687559,0.023143297
1134,2.04E-05,0.000685742,0.023092309
1135,2.03E-05,0.000683931,0.023041479
1136,2.02E-05,0.000682127,0.022990805
1137,2.02E-05,0.000680328,0.022940287
1138,2.01E-05,0.000678536,0.022889924
1139,2.01E-05,0.000676751,0.022839715
